Price,Date,Close,High,Low,Open,Volume
Ticker,,GOOG,GOOG,GOOG,GOOG,GOOG
57,2014-05-28,27.90683364868164,28.212889556394593,27.873048108179315,28.050421720686565,33040464
58,2014-05-29,27.82733917236328,28.022102544310606,27.759270154031082,27.989807010791534,27082150
59,2014-05-30,27.817899703979492,27.890438746037066,27.62015441347419,27.863111170954646,35422988
60,2014-06-02,27.52177619934082,27.86807750511711,27.114363680994497,27.85814158786268,28700582
61,2014-06-03,27.07511329650879,27.44278025957501,26.95636691738723,27.375705213427587,37332215
62,2014-06-04,27.06120491027832,27.25745829987255,26.76756887943981,26.90420105829098,36329469
63,2014-06-05,27.520286560058594,27.57245582790158,27.05076695051125,27.147651647636927,33782496
64,2014-06-06,27.641021728515625,27.72697653905033,27.27335476349911,27.72697653905033,34735104
65,2014-06-09,27.928693771362305,27.96744917162149,27.62661374735305,27.68176303161752,29350361
66,2014-06-10,27.850692749023438,28.002230708173947,27.719028527112997,27.84870480514344,27034019
67,2014-06-11,27.765731811523438,27.817403148070312,27.575936386179404,27.72399639330329,22002242
68,2014-06-12,27.39359474182129,27.72350029861399,27.25000475793794,27.689216819211822,29169867
69,2014-06-13,27.413963317871094,27.440792956852835,27.10591945552664,27.438805013070525,24410836
70,2014-06-16,27.042322158813477,27.307638531511554,26.9051920492473,27.289752739162864,34051232
71,2014-06-17,26.979225158691406,27.093995661358743,26.796385631474347,27.03834843557094,28891103
72,2014-06-18,27.49395751953125,27.50339740217078,27.028411851777697,27.071141242030283,34835379
73,2014-06-19,27.56997299194336,27.574940950843075,27.252487349206138,27.537181422373475,49136535
74,2014-06-20,27.642513275146484,27.703128458108697,27.345996054647905,27.66685893557622,90166875
75,2014-06-23,28.06930160522461,28.071785584615206,27.53767680108234,27.582392231152696,30736155
76,2014-06-24,28.052906036376953,28.45167500632256,27.8735444780076,28.081225682271118,44142862
77,2014-06-25,28.749980926513672,28.81506802966274,28.08271791135549,28.084703954594044,39387843
78,2014-06-26,28.618316650390625,28.938782306042718,28.412125451760527,28.86674120093568,34839390
79,2014-06-27,28.6799259185791,28.81059616080336,28.509010268030487,28.676945903455724,44738493
80,2014-06-30,28.58254623413086,28.79569144357197,28.556212630132535,28.750479975217747,26275943
81,2014-07-01,28.94971466064453,29.035667572666352,28.650612742697277,28.733585639549723,28959290
82,2014-07-02,28.933069229125977,29.08734012560033,28.836431596613586,28.983499522917594,21127848
83,2014-07-03,29.05206298828125,29.065974793614473,28.862765509236883,28.983499834018783,14283107
84,2014-07-07,28.92884635925293,29.136529479393907,28.796686101454092,29.00387128536442,21292298
85,2014-07-08,28.374366760253906,28.79360434494438,28.128179114302576,28.70079435627406,38190565
86,2014-07-09,28.622291564941406,28.6540891613265,28.289206468865164,28.398710617362944,22335153
87,2014-07-10,28.374860763549805,28.647629061248878,28.072282813394956,28.116998242338497,27134293
88,2014-07-11,28.776315689086914,28.85928858784559,28.390762914051955,28.41510857425395,32434806
89,2014-07-14,29.059019088745117,29.07591280984467,28.71917762869149,28.94623653826578,37081529
90,2014-07-15,29.054548263549805,29.10547649635592,28.646141732812332,29.102247512979513,32460877
91,2014-07-16,28.949214935302734,29.23440503011443,28.926359284657288,29.21453129497395,27942506
92,2014-07-17,28.505535125732422,28.86624430198691,28.251148635304123,28.793705258074894,60331186
93,2014-07-18,29.566299438476562,29.651756312248324,28.91642428760903,29.46295487214526,80283816
94,2014-07-21,29.287569046020508,29.532513756764054,29.07705605493387,29.400851437248054,41242922
95,2014-07-22,29.549406051635742,29.793356778673992,29.343710888515794,29.3496747197829,33983045
96,2014-07-23,29.61101531982422,29.7039260337508,29.438111725394236,29.47438314673915,24663528
97,2014-07-24,29.4803466796875,29.78590657628187,29.401843802480393,29.634368617774424,20702684
98,2014-07-25,29.265209197998047,29.406313290272404,29.166336556116693,29.333774250688222,18649061
99,2014-07-28,29.343711853027344,29.438112577248322,29.053207882887865,29.218011466484377,19736037
100,2014-07-29,29.095787048339844,29.29899633760837,28.991697473936323,29.25179692589168,26997920
101,2014-07-30,29.185714721679688,29.28905928829076,29.015793045022967,29.14248929874348,20329662
102,2014-07-31,28.399703979492188,28.99840384626139,28.320209034656408,28.846865894973238,42055146
103,2014-08-01,28.124948501586914,28.61632979311521,27.964964646411108,28.340083540470616,39105069
104,2014-08-04,28.476716995239258,28.586021594703713,28.027071097930907,28.27251373694882,28546159
105,2014-08-05,28.075265884399414,28.418587214567562,27.953041544727107,28.322696479574073,31024946
106,2014-08-06,28.140052795410156,28.354990186828246,27.82336347197858,27.911802262473653,26687069
107,2014-08-07,27.99030303955078,28.31474458117058,27.878016526815994,28.22083989625426,22218835
108,2014-08-08,28.259096145629883,28.3326291553021,27.840751837598088,28.00023965403274,29895854
109,2014-08-11,28.214879989624023,28.344556268127533,28.121473234202952,28.319714571616814,24294518
110,2014-08-12,27.959003448486328,28.11650332842731,27.86708670708434,28.047938274263892,30840441
111,2014-08-13,28.557703018188477,28.56863480890847,28.109051075961897,28.186559980852973,28784812
112,2014-08-14,28.55124282836914,28.712716691829673,28.36393139827671,28.627259819185078,19709966
113,2014-08-15,28.493114471435547,28.786252574589664,28.346046533362173,28.710731611907658,30383189
114,2014-08-18,28.924373626708984,29.041132059779237,28.618315820845876,28.623781715751225,25682318
115,2014-08-19,29.15789222717285,29.181741851389493,29.015794155340046,29.065479447068125,19573592
116,2014-08-20,29.040138244628906,29.149940775873848,28.944743553961512,29.109201233515275,20734771
117,2014-08-21,28.9844913482666,29.040634604202307,28.873694843932295,29.00685096392225,18296094
118,2014-08-22,28.944246292114258,29.077202850407907,28.84885160548812,28.995421586507653,15781209
119,2014-08-25,28.82699203491211,29.065478768914673,28.76737082654143,29.051566963576196,27228551
120,2014-08-26,28.710729598999023,28.906486944868103,28.64713440368756,28.879657306107365,32793789
121,2014-08-27,28.36989402770996,28.742031017167953,28.325326837386836,28.68141583728882,34067276
122,2014-08-28,28.28046226501465,28.481685512085537,28.176125622454865,28.298349958411116,25858801
123,2014-08-29,28.399703979492188,28.421565659477984,28.174585501182378,28.386290110298084,21675347
124,2014-09-02,28.684396743774414,28.70923843777097,28.379332911355238,28.412124479576228,31568434
125,2014-09-03,28.714704513549805,28.965611136003073,28.56863246313975,28.8170532057099,24302540
126,2014-09-04,28.91543197631836,29.11516331738493,28.77830186124583,28.817055363150697,29163850
127,2014-09-05,29.119138717651367,29.142490405647766,28.913941484699208,29.014802075727847,32647388
128,2014-09-08,29.299989700317383,29.401842360680902,29.130068020630468,29.14497379789631,28620362
129,2014-09-09,28.867237091064453,29.264215773008747,28.81705386490606,29.25924781416845,25744488
130,2014-09-10,28.97107696533203,28.990950700713448,28.665019159834497,28.89158202380637,19547521
131,2014-09-11,28.88412857055664,28.90698422178409,28.631234001603413,28.834941217370414,24420864
132,2014-09-12,28.599437713623047,28.89853963439083,28.54180444776621,28.866742036004982,32033708
133,2014-09-15,28.474233627319336,28.566150372438482,28.231274962557496,28.466283752519207,31951483
134,2014-09-16,28.814571380615234,28.891584249235038,28.452372192798908,28.457340151896982,29607064
135,2014-09-17,29.054052352905273,29.19068453294995,28.75619336417911,28.817553551194667,33856699
136,2014-09-18,29.277633666992188,29.291047536938315,29.065480523294795,29.164849209910443,28891103
137,2014-09-19,29.615983963012695,29.63585769954754,29.289060331832502,29.388429014506738,74732617
138,2014-09-22,29.183231353759766,29.510105566625672,28.988964014053693,29.503697013636092,33790518
139,2014-09-23,28.873201370239258,29.157397526921375,28.866743403325565,29.157397526921375,29428575
140,2014-09-24,29.214035034179688,29.295517923084528,28.84289201137375,28.889595386658247,34562632
141,2014-09-25,28.571613311767578,29.213538595756695,28.527891852761798,29.19217485219295,38519466
142,2014-09-26,28.672969818115234,28.779792336536126,28.551739458817785,28.62129848481463,28873054
143,2014-09-29,28.636205673217773,28.727126546652045,28.378341228643464,28.40715881233669,25648224
144,2014-09-30,28.685888290405273,28.809602631884026,28.46181129519259,28.664524546453162,32434806
145,2014-10-01,28.234256744384766,28.696820483011624,28.17165361871559,28.618815544032707,28909153
146,2014-10-02,28.32418441772461,28.415107186878064,27.988316951411715,28.18655827428598,23568530
147,2014-10-03,28.58254623413086,28.679181970454675,28.444422147974233,28.47174972389022,22834521
148,2014-10-06,28.685394287109375,28.86674380726665,28.54081222712295,28.757437299240895,24292512
149,2014-10-07,28.00918197631836,28.582046149864414,28.00918197631836,28.538820728074146,38226664
150,2014-10-08,28.444421768188477,28.512986824392488,27.698655861391618,28.100108380091676,39817018
151,2014-10-09,27.867088317871094,28.394241237120553,27.77666157879451,28.378839423470353,50496258
152,2014-10-10,27.052757263183594,28.078247415636664,27.030895582289297,27.7100843940075,61638766
153,2014-10-13,26.492313385009766,27.30167636525489,26.486849390475818,27.077597474287774,51633371
154,2014-10-14,26.727323532104492,27.18690536228225,26.49032679568181,26.775020880914848,44451708
155,2014-10-15,26.334320068359375,26.471946226003354,25.751519900990747,26.383009490891737,74387672
156,2014-10-16,26.06005859375,26.304507268920318,25.587558929414634,25.78629629909136,74171079
157,2014-10-17,25.397268295288086,26.381519094161455,25.26610010662488,26.196195588171243,110787334
158,2014-10-20,25.877716064453125,25.92342736827725,25.24473461934458,25.311809666985724,52150788
159,2014-10-21,26.160919189453125,26.173340987754187,25.791762197103367,26.09384413935531,46725935
160,2014-10-22,26.467472076416016,26.819735334029755,26.273204736791403,26.327361950882295,58385859
161,2014-10-23,27.02741813659668,27.18839406790787,26.623481648941517,26.795887306594842,46976621
162,2014-10-24,26.818744659423828,27.07213528474521,26.620501421915495,27.04629961634632,39462046
163,2014-10-27,26.867931365966797,27.048782940899308,26.682109931447187,26.682109931447187,23706909
164,2014-10-28,27.27186393737793,27.275837924231652,26.910160814457274,26.9787258664524,25419598
165,2014-10-29,27.293230056762695,27.534698717536703,27.176471614095398,27.326519564075472,35410955
166,2014-10-30,27.341920852661133,27.46563519594237,27.00406542897106,27.274349767923116,29113713
167,2014-10-31,27.777652740478516,27.8019983985361,27.56251770528708,27.79106660890712,40701440
168,2014-11-03,27.585872650146484,27.719026871755077,27.487000005560756,27.599784455435728,27645693
169,2014-11-04,27.53072166442871,27.59978465569564,27.291738893855744,27.47557237907183,24884132
170,2014-11-05,27.12380599975586,27.66437468193742,27.030895282375923,27.66437468193742,40645286
171,2014-11-06,26.9310302734375,27.171752024571777,26.877867030257047,27.1029380000096,26665008
172,2014-11-07,26.879854202270508,27.138212770664413,26.763591801207337,27.138212770664413,32675465
173,2014-11-10,27.201810836791992,27.30614938006359,26.880351196999857,26.90221287756913,22692131
174,2014-11-11,27.340927124023438,27.42290795141821,27.142685791384313,27.251496258530846,19310873
175,2014-11-12,27.1928653717041,27.349371276777198,27.086540791450375,27.3458952260616,22593862
176,2014-11-13,27.096975326538086,27.316582295558387,27.002574605140545,27.316582295558387,26787343
177,2014-11-14,27.04828453063965,27.16156501840151,26.936494050467843,27.16156501840151,25790614
178,2014-11-17,26.656272888183594,27.017976019384378,26.534595907714756,27.00754216556975,34520517
179,2014-11-18,26.582740783691406,26.926060198393774,26.540011395107424,26.705461153732987,39253475
180,2014-11-19,26.680124282836914,26.742227573135228,26.33680295654535,26.581251633129792,27844237
181,2014-11-20,26.572803497314453,26.58671530315433,26.38648792713597,26.394933837675918,31267610
182,2014-11-21,26.705461502075195,26.935998368223956,26.6587581258016,26.909664764348033,44485801
183,2014-11-24,26.79340171813965,26.96382133441003,26.612054112647066,26.71291280134845,34127440
184,2014-11-25,26.883333206176758,27.027419223427852,26.760213724688374,26.779988634460942,35798014
185,2014-11-26,26.84805679321289,26.90668402983589,26.68270586388486,26.87339452397851,30459397
186,2014-11-28,26.920595169067383,26.9290410791136,26.66074469719993,26.86047602584237,22966883
187,2014-12-01,26.52162742614746,26.899728251849908,26.42524066051093,26.775019939137195,42307838
188,2014-12-02,26.519142150878906,26.606090930601304,26.322888777316635,26.507218289808343,30533600
189,2014-12-03,26.39841079711914,26.63073604539469,26.29606020100622,26.40437272789506,25559983
190,2014-12-04,26.696022033691406,26.69751394184406,26.262771906160445,26.39046213934824,27842232
191,2014-12-05,26.097322463989258,26.47641728050432,26.048633043055183,26.382512589128673,51312493
192,2014-12-08,26.182781219482422,26.382512563770124,26.024287357313934,26.190233158250486,46587556
193,2014-12-09,26.50026512145996,26.541006568087493,25.86082567447269,25.94230666720778,37426473
194,2014-12-10,26.137069702148438,26.647328862198407,26.11222610722221,26.48585499777697,34245764
195,2014-12-11,26.25035285949707,26.527593115208198,26.188743702614595,26.223523218638572,32216207
196,2014-12-12,25.769405364990234,26.2583027321607,25.769405364990234,26.010376096973403,39891221
197,2014-12-15,25.527938842773438,25.99000467301137,25.50160523738456,25.972118879108745,56268061
198,2014-12-16,24.61324119567871,25.490671236226785,24.295757477113224,25.416642192368542,79285081
199,2014-12-17,25.085247039794922,25.19008161717014,24.683796423451447,24.693236305720127,57663883
200,2014-12-18,25.393789291381836,25.531415441293152,25.075807602227496,25.485706036728946,58534266
201,2014-12-19,25.654632568359375,25.722699686112602,25.1856583943009,25.41415789360205,73804074
202,2014-12-22,26.077943801879883,26.15694270651792,25.641215765399185,25.641215765399185,54475152
203,2014-12-23,26.36214256286621,26.559389925858916,26.148497513789632,26.183774965005313,43952341
204,2014-12-24,26.27171516418457,26.420223689463274,26.18476637889259,26.358166013263514,14118657
205,2014-12-26,26.53305435180664,26.543986141717696,26.199174833726943,26.271713873595715,20810980
206,2014-12-29,26.349224090576172,26.605100605604623,26.33337565399711,26.44163877784006,45570772
207,2014-12-30,26.35369300842285,26.38996252865051,26.190231199302094,26.237928545201985,17525986
208,2014-12-31,26.153963088989258,26.46200886047389,26.124151533499806,26.394933810882584,27364925
209,2015-01-02,26.074962615966797,26.395926202137996,26.039687067815283,26.283637790337135,28951268
210,2015-01-05,25.531415939331055,26.051116922272058,25.49117242926795,25.997953677549734,41196796
211,2015-01-06,24.939672470092773,25.645939909840084,24.89446099991601,25.58755973661339,57998800
212,2015-01-07,24.896942138671875,25.202203625542822,24.82489913541688,25.19008020987385,41301082
213,2015-01-08,24.975444793701172,25.01519226703752,24.39512864215862,24.742423948415887,67071641
214,2015-01-09,24.65199851989746,25.08673673664131,24.583433464856444,25.078788762580785,41427428
215,2015-01-12,24.472139358520508,24.642359422252323,24.224212738144885,24.59088574161689,46535413
216,2015-01-13,24.652494430541992,24.99034794407595,24.464189023106176,24.78465468051605,47409807
217,2015-01-14,24.885515213012695,25.002769685525077,24.494496558025105,24.576477382167578,44714427
218,2015-01-15,24.931224822998047,25.124498190496986,24.730995552799406,25.11903229537012,54316718
219,2015-01-16,25.24374008178711,25.24920597680009,24.8422875778659,24.842785514059713,45965854
220,2015-01-20,25.18511390686035,25.463346219728397,25.14119289188487,25.388821132742958,44640224
221,2015-01-21,25.73859977722168,25.800208929407713,25.150333766579397,25.202503036638518,45374234
222,2015-01-22,26.550941467285156,26.64733013497606,25.821077208594602,25.90951410103029,53538588
223,2015-01-23,26.827186584472656,26.937487053085505,26.481879238422092,26.610563435223717,45634948
224,2015-01-26,26.59168243408203,26.77998784275595,26.31643204265648,26.756636155183394,30874534
225,2015-01-27,25.767913818359375,26.367607664739854,25.746052138092043,26.33133624268456,38080263
226,2015-01-28,25.339134216308594,25.98453743060079,25.339134216308594,25.974103576998196,33676205
227,2015-01-29,25.371929168701172,25.393292914418893,24.90191345927104,25.38882289129568,83727244
228,2015-01-30,26.557401657104492,26.823214074894498,25.61339440686337,25.63028812844617,112127002
229,2015-02-02,26.257305145263672,26.481878159759333,25.763935922454444,26.41877900388893,56996054
230,2015-02-03,26.295066833496094,26.50175407371789,25.997952856634825,26.233457680035777,40773638
231,2015-02-04,25.973112106323242,26.465586242750405,25.899083052650084,26.295067790458788,33273101
232,2015-02-05,26.212589263916016,26.258300567214366,25.93982095428318,26.024285757729402,36995292
233,2015-02-06,26.38251304626465,26.690556929297617,26.154460149343667,26.215573270335298,35270570
234,2015-02-09,26.225011825561523,26.432197002437963,26.1350830249429,26.233457735996225,25355423
235,2015-02-10,26.677637100219727,26.71539852919702,26.17979782500845,26.298046269798736,34997823
236,2015-02-11,26.629444122314453,26.75266242839462,26.500661094017506,26.596154616047677,27555446
237,2015-02-12,26.975248336791992,27.06915302705736,26.565004002932607,26.69304203133127,32404724
238,2015-02-13,27.277332305908203,27.32204773927668,26.98518627981294,26.996118070561643,38006060
239,2015-02-17,26.970779418945312,27.326520656523503,26.883830628100075,27.169020761552435,32336537
240,2015-02-18,26.814767837524414,27.10244193246581,26.705957371781253,26.89923264336906,29061570
241,2015-02-19,26.97226905822754,26.984192920660586,26.730802291618396,26.732292299292528,19782163
242,2015-02-20,26.777503967285156,27.015990703382016,26.6209961558529,26.985185176782075,28887092
243,2015-02-23,26.427724838256836,26.652746392342078,26.303512560297808,26.633418105137288,29157834
244,2015-02-24,26.635406494140625,26.670186008571285,26.245879733557096,26.332826619113824,20101036
245,2015-02-25,27.02195167541504,27.138710109588384,26.603358387492065,26.625965070563474,36519991
246,2015-02-26,27.59878921508789,27.631582685820586,26.904200508678702,26.98916134992092,46230579
247,2015-02-27,27.74386978149414,28.057379549390085,27.470603523147155,27.53718253738655,48203982
248,2015-03-02,28.38678741455078,28.427030921757044,27.761257922799157,27.849696712142073,42592618
249,2015-03-03,28.501062393188477,28.58800927606707,28.147307229327193,28.342568539822057,34095352
250,2015-03-04,28.487646102905273,28.673465627361082,28.221337663511513,28.41311911864571,37536775
251,2015-03-05,28.58502960205078,28.713215866807992,28.4896349072752,28.569625888436484,27792094
252,2015-03-06,28.205188751220703,28.652101685585848,28.159230381228323,28.56266892498989,33182854
253,2015-03-09,28.26307487487793,28.333625976155492,27.999001430011955,28.1642003249085,21242161
254,2015-03-10,27.575437545776367,28.064332950932712,27.561525741117954,28.03452329846451,35846146
255,2015-03-11,27.385147094726562,27.730952403504176,27.360305398293793,27.581898423867617,36415706
256,2015-03-12,27.60028076171875,27.643008249366183,27.349372228371998,27.50091208047838,27792094
257,2015-03-13,27.1933650970459,27.743869698754906,27.039343161218717,27.500414996779064,34071287
258,2015-03-16,27.550596237182617,27.666858642753716,27.12777996855501,27.373718649290844,32819860
259,2015-03-17,27.368255615234375,27.515321652827353,27.22715150883895,27.411481041806635,36110871
260,2015-03-18,27.79852294921875,27.812434755075127,27.177465346327335,27.450729703329195,42690887
261,2015-03-19,27.723499298095703,27.863111488682414,27.63182962207121,27.79305642528442,23945563
262,2015-03-20,27.84124755859375,27.908820537564242,27.77616235994874,27.905342586459867,52337299
263,2015-03-23,27.764238357543945,27.940619903222608,27.616178358663518,27.84472917421276,32876014
264,2015-03-24,28.329648971557617,28.548261970798297,27.88348292762274,27.950556074762584,51665459
265,2015-03-25,27.762998580932617,28.43249853983231,27.760763569487864,28.34505371705635,43045859
266,2015-03-26,27.583389282226562,27.768710877258535,27.358812448858554,27.703623772572296,31452115
267,2015-03-27,27.244043350219727,27.588854691614724,27.233609495486448,27.47557419773913,37949906
268,2015-03-30,27.427379608154297,27.498924679956808,27.235596244077705,27.40700793529864,25750504
269,2015-03-31,27.227149963378906,27.56053345892199,27.163552866681563,27.326518645231122,31760961
270,2015-04-01,26.956865310668945,27.38315761597354,26.804829423732738,27.256959296482336,39261497
271,2015-04-02,26.607582092285156,26.87190449358721,26.523963019581963,26.87190449358721,34327989
272,2015-04-06,26.668941497802734,26.750673351900943,26.31146132506801,26.44312553593223,26488525
273,2015-04-07,26.681612014770508,26.963324181988593,26.630934651104354,26.734279222792875,26057345
274,2015-04-08,26.909664154052734,27.020958597470763,26.749184256473868,26.749184256473868,23570536
275,2015-04-09,26.868427276611328,26.926558479090488,26.605596776214,26.880847174221465,31157308
276,2015-04-10,26.830169677734375,26.943450166392378,26.696021480570963,26.943450166392378,28189181
277,2015-04-13,26.788434982299805,27.03139365186005,26.69602219965797,26.75067545190334,32906096
278,2015-04-14,26.352203369140625,26.708938546249662,26.238029639412833,26.64335540741576,52082601
279,2015-04-15,26.458528518676758,26.56783501942129,25.995966685093467,26.26823706453434,46376979
280,2015-04-16,26.52162742614746,26.61056415390058,26.313450181342493,26.327858022463452,25997180
281,2015-04-17,26.037202835083008,26.32487501298291,25.88616092535211,26.26624777852411,43037837
282,2015-04-20,26.600130081176758,26.63540563016079,26.059561418463208,26.114214667864307,33585958
283,2015-04-21,26.530075073242188,26.79936543326775,26.515416363589082,26.70595678284115,36895018
284,2015-04-22,26.79812240600586,26.883332213494054,26.41977451628756,26.551438730476637,31871263
285,2015-04-23,27.17746353149414,27.374214843667353,26.84110003489935,26.879357498449668,83697161
286,2015-04-24,28.07476806640625,28.37684999460812,27.686731327061135,28.1264394000203,98650102
287,2015-04-27,27.669082641601562,28.196189948265708,27.560971564440333,28.06864795517064,47960000
288,2015-04-28,27.584884643554688,27.701466333201076,27.41977698015881,27.6327131265132,29820000
289,2015-04-29,27.3557071685791,27.58488324557767,27.247345232846698,27.424958307962395,33976000
290,2015-04-30,26.770811080932617,27.33129721291742,26.65672096934279,27.2954248993418,41644000
291,2015-05-01,26.798709869384766,26.880415118887147,26.50974722707963,26.82511379186474,35364000
292,2015-05-04,26.94219398498535,27.106106224686226,26.657218627355,26.830097519966255,26160000
293,2015-05-05,26.444982528686523,26.89038078259967,26.42460515375925,26.814154728357625,27662000
294,2015-05-06,26.117158889770508,26.52369719584847,25.960970365350782,26.466902059884887,31340000
295,2015-05-07,26.439998626708984,26.577505042447566,25.994100548505617,26.105699076979874,30926000
296,2015-05-08,26.814653396606445,26.960630437598525,26.156020587118366,26.736435595319225,30552000
297,2015-05-11,26.689102172851562,27.001979045888582,26.674156485148067,26.822125255179976,18106000
298,2015-05-12,26.357295989990234,26.56500001177275,26.168973470423317,26.48483798177161,32684000
299,2015-05-13,26.386194229125977,26.620452322729758,26.338116775013575,26.433024942126877,25046000
300,2015-05-14,26.823619842529297,26.853513119323996,26.52519261286367,26.592948046203855,28078000
301,2015-05-15,26.596933364868164,26.867162580723335,26.424054477269088,26.86247969981392,39426000
302,2015-05-18,26.519712448120117,26.645260794146257,26.347829426403433,26.50526469567551,40068000
303,2015-05-19,26.771806716918945,26.936216893098614,26.55658043944585,26.603411150492725,39338000
304,2015-05-20,26.866962432861328,27.048809869615102,26.553190413660687,26.82810250435465,28616000
305,2015-05-21,27.028383255004883,27.094644878520377,26.703052272260518,26.801198916791915,29254000
306,2015-05-22,26.9088134765625,27.11208166977939,26.87892020084482,26.91080522129847,23524000
307,2015-05-26,26.520708084106445,26.85351382618427,26.399145129439894,26.809670732501942,48130000
